"dataset","split","method","classifier","runtime_seconds","n_train_original","n_train_final","TP","TN","FP","FN","Sensitivity","Specificity","Precision","F1","Gmean","BalancedAccuracy","MCC","AUPRC","AUROC"
"attrition",3,"penn","xgb",0.155710935592651,1176,1176,47,0,247,0,1,0,0.159863945578231,0.275659824046921,0,0.5,NA,0.159863945578231,0.5
"attrition",3,"ld_smote","knn",0.0181419849395752,1176,1964,47,173,74,0,1,0.700404858299595,0.388429752066116,0.55952380952381,0.836901940671424,0.850202429149798,0.521591876331692,1,1
"attrition",3,"ld_smote","logit",0.0181419849395752,1176,1964,35,212,35,12,0.74468085106383,0.8582995951417,0.5,0.598290598290598,0.799474372933781,0.801490223102765,0.518833016681569,0.73768275893561,0.891721939874233
"attrition",3,"ld_smote","svm_rbf",0.0181419849395752,1176,1964,29,246,1,18,0.617021276595745,0.995951417004049,0.966666666666667,0.753246753246753,0.783915310953408,0.806486346799897,0.742123087994411,0.953666073813126,0.991299853561892
"attrition",3,"ld_smote","rf",0.0181419849395752,1176,1964,47,0,247,0,1,0,0.159863945578231,0.275659824046921,0,0.5,NA,0.159863945578231,0.5
"attrition",3,"ld_smote","xgb",0.0181419849395752,1176,1964,47,0,247,0,1,0,0.159863945578231,0.275659824046921,0,0.5,NA,0.159863945578231,0.5
"attrition",3,"da_smote_penn","knn",0.347495079040527,1176,1844,47,182,65,0,1,0.736842105263158,0.419642857142857,0.591194968553459,0.858395075278952,0.868421052631579,0.556067016029354,0.59493670886076,0.935222672064777
"attrition",3,"da_smote_penn","logit",0.347495079040527,1176,1844,38,194,53,9,0.808510638297872,0.785425101214575,0.417582417582418,0.550724637681159,0.796884276365249,0.796967869756224,0.470834361120642,0.713536277198596,0.896890343698855
"attrition",3,"da_smote_penn","svm_rbf",0.347495079040527,1176,1844,46,247,0,1,0.978723404255319,1,1,0.989247311827957,0.989304505324483,0.98936170212766,0.987307925074837,1,1
"attrition",3,"da_smote_penn","rf",0.347495079040527,1176,1844,47,0,247,0,1,0,0.159863945578231,0.275659824046921,0,0.5,NA,0.159863945578231,0.5
"attrition",3,"da_smote_penn","xgb",0.347495079040527,1176,1844,47,0,247,0,1,0,0.159863945578231,0.275659824046921,0,0.5,NA,0.159863945578231,0.5
"attrition",4,"baseline","knn",2.09808349609375e-05,1177,1177,21,246,1,25,0.456521739130435,0.995951417004049,0.954545454545455,0.617647058823529,0.674294796791514,0.726236578067242,0.624631994399855,0.765967486487141,0.939799331103679
"attrition",4,"baseline","logit",2.09808349609375e-05,1177,1177,25,240,7,21,0.543478260869565,0.97165991902834,0.78125,0.641025641025641,0.726688408432517,0.757569089948953,0.600835920624943,0.759020220107589,0.894648829431439
"attrition",4,"baseline","svm_rbf",2.09808349609375e-05,1177,1177,46,247,0,0,1,1,1,1,1,1,1,1,1
"attrition",4,"baseline","rf",2.09808349609375e-05,1177,1177,46,0,247,0,1,0,0.156996587030717,0.271386430678466,0,0.5,NA,0.156996587030717,0.5
"attrition",4,"baseline","xgb",2.09808349609375e-05,1177,1177,46,0,247,0,1,0,0.156996587030717,0.271386430678466,0,0.5,NA,0.156996587030717,0.5
"attrition",4,"smote","knn",0.012847900390625,1177,1966,46,190,57,0,1,0.769230769230769,0.446601941747573,0.61744966442953,0.877058019307029,0.884615384615385,0.586122815790719,1,1
"attrition",4,"smote","logit",0.012847900390625,1177,1966,37,209,38,9,0.804347826086957,0.846153846153846,0.493333333333333,0.611570247933884,0.824986064542283,0.825250836120401,0.542271688990715,0.723184810378612,0.903538109487767
"attrition",4,"smote","svm_rbf",0.012847900390625,1177,1966,15,247,0,31,0.326086956521739,1,1,0.491803278688525,0.571040240720161,0.66304347826087,0.538260849352406,1,1
"attrition",4,"smote","rf",0.012847900390625,1177,1966,46,0,247,0,1,0,0.156996587030717,0.271386430678466,0,0.5,NA,0.156996587030717,0.5
"attrition",4,"smote","xgb",0.012847900390625,1177,1966,46,0,247,0,1,0,0.156996587030717,0.271386430678466,0,0.5,NA,0.156996587030717,0.5
"attrition",4,"adasyn","knn",0.0401852130889893,1177,1966,46,181,66,0,1,0.732793522267207,0.410714285714286,0.582278481012658,0.856033598795752,0.866396761133603,0.548606204917545,1,1
"attrition",4,"adasyn","logit",0.0401852130889893,1177,1966,36,210,37,10,0.782608695652174,0.850202429149798,0.493150684931507,0.605042016806723,0.815705715388358,0.816405562400986,0.532266002664003,0.715127313842623,0.901601830663614
"attrition",4,"adasyn","svm_rbf",0.0401852130889893,1177,1966,12,247,0,34,0.260869565217391,1,1,0.413793103448276,0.510753918455249,0.630434782608696,0.478858304916526,0.998243242841955,0.9996479493047
"attrition",4,"adasyn","rf",0.0401852130889893,1177,1966,46,0,247,0,1,0,0.156996587030717,0.271386430678466,0,0.5,NA,0.156996587030717,0.5
"attrition",4,"adasyn","xgb",0.0401852130889893,1177,1966,46,0,247,0,1,0,0.156996587030717,0.271386430678466,0,0.5,NA,0.156996587030717,0.5
"attrition",4,"borderline_smote","knn",0.0388600826263428,1177,1966,43,197,50,3,0.934782608695652,0.797570850202429,0.462365591397849,0.618705035971223,0.863455476542848,0.866176729449041,0.572389498726349,0.94384416424149,0.975356451328991
"attrition",4,"borderline_smote","logit",0.0388600826263428,1177,1966,34,217,30,12,0.739130434782609,0.878542510121457,0.53125,0.618181818181818,0.805827219372166,0.808836472452033,0.543848885962456,0.739823814422797,0.88716775215631
"attrition",4,"borderline_smote","svm_rbf",0.0388600826263428,1177,1966,12,247,0,34,0.260869565217391,1,1,0.413793103448276,0.510753918455249,0.630434782608696,0.478858304916526,0.99287404159564,0.998679809892625
"attrition",4,"borderline_smote","rf",0.0388600826263428,1177,1966,46,0,247,0,1,0,0.156996587030717,0.271386430678466,0,0.5,NA,0.156996587030717,0.5
"attrition",4,"borderline_smote","xgb",0.0388600826263428,1177,1966,46,0,247,0,1,0,0.156996587030717,0.271386430678466,0,0.5,NA,0.156996587030717,0.5
"attrition",4,"smote_tomek","knn",0.254257917404175,1177,1966,46,187,60,0,1,0.757085020242915,0.433962264150943,0.605263157894737,0.870106326975569,0.878542510121457,0.57318961046008,1,1
"attrition",4,"smote_tomek","logit",0.254257917404175,1177,1966,36,207,40,10,0.782608695652174,0.838056680161943,0.473684210526316,0.590163934426229,0.809858287198526,0.810332687907059,0.515167251960164,0.723022863601412,0.903098046118641
"attrition",4,"smote_tomek","svm_rbf",0.254257917404175,1177,1966,11,247,0,35,0.239130434782609,1,1,0.385964912280702,0.489009646921826,0.619565217391304,0.45765830649195,0.999532473799544,0.999911987326175
"attrition",4,"smote_tomek","rf",0.254257917404175,1177,1966,46,0,247,0,1,0,0.156996587030717,0.271386430678466,0,0.5,NA,0.156996587030717,0.5
"attrition",4,"smote_tomek","xgb",0.254257917404175,1177,1966,46,0,247,0,1,0,0.156996587030717,0.271386430678466,0,0.5,NA,0.156996587030717,0.5
"attrition",4,"smote_enn","knn",0.349838018417358,1177,1520,46,133,114,0,1,0.538461538461538,0.2875,0.446601941747573,0.733799385705343,0.769230769230769,0.393456086886062,0.393162393162393,0.856275303643725
"attrition",4,"smote_enn","logit",0.349838018417358,1177,1520,40,175,72,6,0.869565217391304,0.708502024291498,0.357142857142857,0.506329113924051,0.784913190598308,0.789033620841401,0.432770304335628,0.666381026658746,0.895792994191164
"attrition",4,"smote_enn","svm_rbf",0.349838018417358,1177,1520,46,247,0,0,1,1,1,1,1,1,1,1,1
"attrition",4,"smote_enn","rf",0.349838018417358,1177,1520,46,0,247,0,1,0,0.156996587030717,0.271386430678466,0,0.5,NA,0.156996587030717,0.5
"attrition",4,"smote_enn","xgb",0.349838018417358,1177,1520,46,0,247,0,1,0,0.156996587030717,0.271386430678466,0,0.5,NA,0.156996587030717,0.5
"attrition",4,"da_smote","knn",0.0169610977172852,1177,1966,46,182,65,0,1,0.736842105263158,0.414414414414414,0.585987261146497,0.858395075278952,0.868421052631579,0.552592064337261,1,1
"attrition",4,"da_smote","logit",0.0169610977172852,1177,1966,38,209,38,8,0.826086956521739,0.846153846153846,0.5,0.622950819672131,0.836060198501516,0.836120401337793,0.557976101881982,0.727336704420991,0.905210350290442
"attrition",4,"da_smote","svm_rbf",0.0169610977172852,1177,1966,9,247,0,37,0.195652173913043,1,1,0.327272727272727,0.442325868464691,0.597826086956522,0.412507306621254,1,1
"attrition",4,"da_smote","rf",0.0169610977172852,1177,1966,46,0,247,0,1,0,0.156996587030717,0.271386430678466,0,0.5,NA,0.156996587030717,0.5
"attrition",4,"da_smote","xgb",0.0169610977172852,1177,1966,46,0,247,0,1,0,0.156996587030717,0.271386430678466,0,0.5,NA,0.156996587030717,0.5
"attrition",4,"penn","knn",0.155663013458252,1177,1177,21,246,1,25,0.456521739130435,0.995951417004049,0.954545454545455,0.617647058823529,0.674294796791514,0.726236578067242,0.624631994399855,0.765967486487141,0.939799331103679
"attrition",4,"penn","logit",0.155663013458252,1177,1177,25,240,7,21,0.543478260869565,0.97165991902834,0.78125,0.641025641025641,0.726688408432517,0.757569089948953,0.600835920624943,0.759020220107589,0.894648829431439
"attrition",4,"penn","svm_rbf",0.155663013458252,1177,1177,46,247,0,0,1,1,1,1,1,1,1,1,1
"attrition",4,"penn","rf",0.155663013458252,1177,1177,46,0,247,0,1,0,0.156996587030717,0.271386430678466,0,0.5,NA,0.156996587030717,0.5
"attrition",4,"penn","xgb",0.155663013458252,1177,1177,46,0,247,0,1,0,0.156996587030717,0.271386430678466,0,0.5,NA,0.156996587030717,0.5
"attrition",4,"ld_smote","knn",0.0153992176055908,1177,1966,46,166,81,0,1,0.672064777327935,0.362204724409449,0.531791907514451,0.819795570449082,0.836032388663968,0.49338122933221,1,1
"attrition",4,"ld_smote","logit",0.0153992176055908,1177,1966,34,211,36,12,0.739130434782609,0.854251012145749,0.485714285714286,0.586206896551724,0.794608659668878,0.796690723464179,0.506244017700419,0.726439475567226,0.891128322478439
"attrition",4,"ld_smote","svm_rbf",0.0153992176055908,1177,1966,18,247,0,28,0.391304347826087,1,1,0.5625,0.625543242171224,0.695652173913043,0.592842686210166,0.924403606980078,0.98565393416652
"attrition",4,"ld_smote","rf",0.0153992176055908,1177,1966,46,0,247,0,1,0,0.156996587030717,0.271386430678466,0,0.5,NA,0.156996587030717,0.5
"attrition",4,"ld_smote","xgb",0.0153992176055908,1177,1966,46,0,247,0,1,0,0.156996587030717,0.271386430678466,0,0.5,NA,0.156996587030717,0.5
"attrition",4,"da_smote_penn","knn",0.355912923812866,1177,1847,46,183,64,0,1,0.740890688259109,0.418181818181818,0.58974358974359,0.86075007305205,0.870445344129555,0.556621069570828,0.597402597402597,0.937246963562753
"attrition",4,"da_smote_penn","logit",0.355912923812866,1177,1847,35,196,51,11,0.760869565217391,0.793522267206478,0.406976744186047,0.53030303030303,0.777024415600766,0.777195916211935,0.442904219243585,0.704565431251526,0.892360499911988
"attrition",4,"da_smote_penn","svm_rbf",0.355912923812866,1177,1847,43,247,0,3,0.934782608695652,1,1,0.966292134831461,0.966841563388569,0.967391304347826,0.961023005651428,1,1
"attrition",4,"da_smote_penn","rf",0.355912923812866,1177,1847,46,0,247,0,1,0,0.156996587030717,0.271386430678466,0,0.5,NA,0.156996587030717,0.5
"attrition",4,"da_smote_penn","xgb",0.355912923812866,1177,1847,46,0,247,0,1,0,0.156996587030717,0.271386430678466,0,0.5,NA,0.156996587030717,0.5
"attrition",5,"baseline","knn",6.00814819335938e-05,1177,1177,21,246,1,25,0.456521739130435,0.995951417004049,0.954545454545455,0.617647058823529,0.674294796791514,0.726236578067242,0.624631994399855,0.765967486487141,0.939799331103679
"attrition",5,"baseline","logit",6.00814819335938e-05,1177,1177,25,240,7,21,0.543478260869565,0.97165991902834,0.78125,0.641025641025641,0.726688408432517,0.757569089948953,0.600835920624943,0.759020220107589,0.894648829431439
"attrition",5,"baseline","svm_rbf",6.00814819335938e-05,1177,1177,46,247,0,0,1,1,1,1,1,1,1,1,1
"attrition",5,"baseline","rf",6.00814819335938e-05,1177,1177,46,0,247,0,1,0,0.156996587030717,0.271386430678466,0,0.5,NA,0.156996587030717,0.5
"attrition",5,"baseline","xgb",6.00814819335938e-05,1177,1177,46,0,247,0,1,0,0.156996587030717,0.271386430678466,0,0.5,NA,0.156996587030717,0.5
"attrition",5,"smote","knn",0.0135798454284668,1177,1966,46,190,57,0,1,0.769230769230769,0.446601941747573,0.61744966442953,0.877058019307029,0.884615384615385,0.586122815790719,1,1
"attrition",5,"smote","logit",0.0135798454284668,1177,1966,36,211,36,10,0.782608695652174,0.854251012145749,0.5,0.610169491525424,0.817645565251188,0.818429853898961,0.538156736045029,0.73386667870692,0.903802147509241
"attrition",5,"smote","svm_rbf",0.0135798454284668,1177,1966,25,247,0,21,0.543478260869565,1,1,0.704225352112676,0.737209780774486,0.771739130434783,0.707737435594392,0.999054671479571,0.99982397465235
"attrition",5,"smote","rf",0.0135798454284668,1177,1966,46,0,247,0,1,0,0.156996587030717,0.271386430678466,0,0.5,NA,0.156996587030717,0.5
"attrition",5,"smote","xgb",0.0135798454284668,1177,1966,46,0,247,0,1,0,0.156996587030717,0.271386430678466,0,0.5,NA,0.156996587030717,0.5
"attrition",5,"adasyn","knn",0.0389020442962646,1177,1966,46,187,60,0,1,0.757085020242915,0.433962264150943,0.605263157894737,0.870106326975569,0.878542510121457,0.57318961046008,1,1
"attrition",5,"adasyn","logit",0.0389020442962646,1177,1966,37,212,35,9,0.804347826086957,0.8582995951417,0.513888888888889,0.627118644067796,0.830885920860103,0.831323710614329,0.559947770271286,0.723101282010314,0.900721703925366
"attrition",5,"adasyn","svm_rbf",0.0389020442962646,1177,1966,7,247,0,39,0.152173913043478,1,1,0.264150943396226,0.390094748802747,0.576086956521739,0.362522999134104,0.996677616525784,0.999383911283225
"attrition",5,"adasyn","rf",0.0389020442962646,1177,1966,46,0,247,0,1,0,0.156996587030717,0.271386430678466,0,0.5,NA,0.156996587030717,0.5
"attrition",5,"adasyn","xgb",0.0389020442962646,1177,1966,46,0,247,0,1,0,0.156996587030717,0.271386430678466,0,0.5,NA,0.156996587030717,0.5
"attrition",5,"borderline_smote","knn",0.0382640361785889,1177,1966,43,198,49,3,0.934782608695652,0.801619433198381,0.467391304347826,0.623188405797101,0.865644213835172,0.868201020947016,0.577232046609598,0.951904328467504,0.977644780848442
"attrition",5,"borderline_smote","logit",0.0382640361785889,1177,1966,34,219,28,12,0.739130434782609,0.88663967611336,0.548387096774194,0.62962962962963,0.809532191639826,0.812885055447985,0.557365872774736,0.730800164325835,0.888311916916037
"attrition",5,"borderline_smote","svm_rbf",0.0382640361785889,1177,1966,19,247,0,27,0.41304347826087,1,1,0.584615384615385,0.642684586917151,0.706521739130435,0.610198421511172,0.994094321227322,0.9989438479141
"attrition",5,"borderline_smote","rf",0.0382640361785889,1177,1966,46,0,247,0,1,0,0.156996587030717,0.271386430678466,0,0.5,NA,0.156996587030717,0.5
"attrition",5,"borderline_smote","xgb",0.0382640361785889,1177,1966,46,0,247,0,1,0,0.156996587030717,0.271386430678466,0,0.5,NA,0.156996587030717,0.5
"attrition",5,"smote_tomek","knn",0.252928972244263,1177,1965,46,188,59,0,1,0.761133603238866,0.438095238095238,0.609271523178808,0.872429712491996,0.880566801619433,0.577450436949543,1,1
"attrition",5,"smote_tomek","logit",0.252928972244263,1177,1965,35,207,40,11,0.760869565217391,0.838056680161943,0.466666666666667,0.578512396694215,0.798531040011813,0.799463122689667,0.49927734319873,0.718293646465127,0.899401513817991
"attrition",5,"smote_tomek","svm_rbf",0.252928972244263,1177,1965,24,247,0,22,0.521739130434783,1,1,0.685714285714286,0.722315118514615,0.760869565217391,0.69214811686375,0.998566131134961,0.999735961978525
"attrition",5,"smote_tomek","rf",0.252928972244263,1177,1965,46,0,247,0,1,0,0.156996587030717,0.271386430678466,0,0.5,NA,0.156996587030717,0.5
"attrition",5,"smote_tomek","xgb",0.252928972244263,1177,1965,46,0,247,0,1,0,0.156996587030717,0.271386430678466,0,0.5,NA,0.156996587030717,0.5
"attrition",5,"smote_enn","knn",0.344393014907837,1177,1520,46,131,116,0,1,0.530364372469636,0.283950617283951,0.442307692307692,0.728261197970643,0.765182186234818,0.388068667825899,0.383402929287238,0.849146277063897
"attrition",5,"smote_enn","logit",0.344393014907837,1177,1520,40,175,72,6,0.869565217391304,0.708502024291498,0.357142857142857,0.506329113924051,0.784913190598308,0.789033620841401,0.432770304335628,0.64618178399391,0.880214750924133
"attrition",5,"smote_enn","svm_rbf",0.344393014907837,1177,1520,45,247,0,1,0.978260869565217,1,1,0.989010989010989,0.98907071009368,0.989130434782609,0.98707460168151,0.985782705497198,0.992430910051043
"attrition",5,"smote_enn","rf",0.344393014907837,1177,1520,46,0,247,0,1,0,0.156996587030717,0.271386430678466,0,0.5,NA,0.156996587030717,0.5
"attrition",5,"smote_enn","xgb",0.344393014907837,1177,1520,46,0,247,0,1,0,0.156996587030717,0.271386430678466,0,0.5,NA,0.156996587030717,0.5
"attrition",5,"da_smote","knn",0.016801118850708,1177,1966,46,189,58,0,1,0.765182186234818,0.442307692307692,0.613333333333333,0.874746926965061,0.882591093117409,0.581761090988799,1,1
"attrition",5,"da_smote","logit",0.016801118850708,1177,1966,37,208,39,9,0.804347826086957,0.842105263157895,0.486842105263158,0.60655737704918,0.823010047178913,0.823226544622426,0.536571676921073,0.726001608293754,0.904770286921316
"attrition",5,"da_smote","svm_rbf",0.016801118850708,1177,1966,23,247,0,23,0.5,1,1,0.666666666666667,0.707106781186548,0.75,0.67631901304592,0.999054671479571,0.99982397465235
"attrition",5,"da_smote","rf",0.016801118850708,1177,1966,46,0,247,0,1,0,0.156996587030717,0.271386430678466,0,0.5,NA,0.156996587030717,0.5
"attrition",5,"da_smote","xgb",0.016801118850708,1177,1966,46,0,247,0,1,0,0.156996587030717,0.271386430678466,0,0.5,NA,0.156996587030717,0.5
"attrition",5,"penn","knn",0.158859014511108,1177,1177,21,246,1,25,0.456521739130435,0.995951417004049,0.954545454545455,0.617647058823529,0.674294796791514,0.726236578067242,0.624631994399855,0.765967486487141,0.939799331103679
"attrition",5,"penn","logit",0.158859014511108,1177,1177,25,240,7,21,0.543478260869565,0.97165991902834,0.78125,0.641025641025641,0.726688408432517,0.757569089948953,0.600835920624943,0.759020220107589,0.894648829431439
"attrition",5,"penn","svm_rbf",0.158859014511108,1177,1177,46,247,0,0,1,1,1,1,1,1,1,1,1
"attrition",5,"penn","rf",0.158859014511108,1177,1177,46,0,247,0,1,0,0.156996587030717,0.271386430678466,0,0.5,NA,0.156996587030717,0.5
"attrition",5,"penn","xgb",0.158859014511108,1177,1177,46,0,247,0,1,0,0.156996587030717,0.271386430678466,0,0.5,NA,0.156996587030717,0.5
"attrition",5,"ld_smote","knn",0.0154368877410889,1177,1966,46,170,77,0,1,0.688259109311741,0.373983739837398,0.544378698224852,0.829613831437098,0.84412955465587,0.507343784506681,1,1
"attrition",5,"ld_smote","logit",0.0154368877410889,1177,1966,33,213,34,13,0.717391304347826,0.862348178137652,0.492537313432836,0.584070796460177,0.786537401727433,0.789869741242739,0.502190681770062,0.727444354141636,0.893240626650239
"attrition",5,"ld_smote","svm_rbf",0.0154368877410889,1177,1966,25,247,0,21,0.543478260869565,1,1,0.704225352112676,0.737209780774486,0.771739130434783,0.707737435594392,0.944549210585468,0.989262453793346
"attrition",5,"ld_smote","rf",0.0154368877410889,1177,1966,46,0,247,0,1,0,0.156996587030717,0.271386430678466,0,0.5,NA,0.156996587030717,0.5
"attrition",5,"ld_smote","xgb",0.0154368877410889,1177,1966,46,0,247,0,1,0,0.156996587030717,0.271386430678466,0,0.5,NA,0.156996587030717,0.5
"attrition",5,"da_smote_penn","knn",0.386174917221069,1177,1843,46,185,62,0,1,0.748987854251012,0.425925925925926,0.597402597402597,0.865440843877276,0.874493927125506,0.564812663924185,0.554115669453042,0.924485125858124
"attrition",5,"da_smote_penn","logit",0.386174917221069,1177,1843,35,197,50,11,0.760869565217391,0.797570850202429,0.411764705882353,0.534351145038168,0.779004098849029,0.77922020770991,0.447675269390056,0.702072789559034,0.893680690019363
"attrition",5,"da_smote_penn","svm_rbf",0.386174917221069,1177,1843,44,247,0,2,0.956521739130435,1,1,0.977777777777778,0.978019293843651,0.978260869565217,0.974083586554691,0.999532473799544,0.999911987326175
"attrition",5,"da_smote_penn","rf",0.386174917221069,1177,1843,46,0,247,0,1,0,0.156996587030717,0.271386430678466,0,0.5,NA,0.156996587030717,0.5
"attrition",5,"da_smote_penn","xgb",0.386174917221069,1177,1843,46,0,247,0,1,0,0.156996587030717,0.271386430678466,0,0.5,NA,0.156996587030717,0.5
"attrition",6,"baseline","knn",2.00271606445312e-05,1175,1175,21,247,1,26,0.446808510638298,0.995967741935484,0.954545454545455,0.608695652173913,0.667088347535753,0.721388126286891,0.61683133218343,0.759686643759527,0.936770761839396
"attrition",6,"baseline","logit",2.00271606445312e-05,1175,1175,26,241,7,21,0.553191489361702,0.971774193548387,0.787878787878788,0.65,0.733196572177134,0.762482841455045,0.609534185968145,0.762596292866375,0.896019217570352
